,Unnamed: 0,date,umpire,home,away,home_team_runs,away_team_runs,pitches_called,incorrect_calls,expected_incorrect_calls,correct_calls,expected_correct_calls,correct_calls_above_expected,accuracy,expected_accuracy,accuracy_above_expected,consistency,favor_home,total_run_impact,expected_consistency,expected_consistency,games_umpired,experience
1919,1919,7/30/2023,Derek Thomas,HOU,TB,2,8,136,4,5.1,132,130.9,1.1,97.1,96.2,0.8,97.1,0.03,0.35,95.16315789473684,95.16315789473684,19,Rookie
1920,1920,7/27/2023,Derek Thomas,DET,LAA,0,6,122,1,5.1,121,116.9,4.1,99.2,95.8,3.4,94.3,0.08,0.08,95.16315789473684,95.16315789473684,19,Rookie
1921,1921,7/19/2023,Derek Thomas,PHI,MIL,3,5,135,5,8,130,127,3,96.3,94.1,2.2,94.1,-0.22,0.68,95.16315789473684,95.16315789473684,19,Rookie
1922,1922,7/8/2023,Derek Thomas,CLE,KC,10,6,147,8,7.7,139,139.3,-0.3,94.6,94.8,-0.2,91.8,0.2,0.94,95.16315789473684,95.16315789473684,19,Rookie
1923,1923,7/4/2023,Derek Thomas,HOU,COL,4,1,136,3,6.9,133,129.1,3.9,97.8,94.9,2.9,97.8,-0.56,0.72,95.16315789473684,95.16315789473684,19,Rookie
1924,1924,6/28/2023,Derek Thomas,SEA,WSH,1,4,129,14,9.8,115,119.2,-4.2,89.1,92.4,-3.3,91.5,-0.83,1.89,95.16315789473684,95.16315789473684,19,Rookie
1925,1925,6/21/2023,Derek Thomas,MIL,AZ,1,5,166,10,14.6,156,151.4,4.6,94,91.2,2.8,94,-0.7,1.12,95.16315789473684,95.16315789473684,19,Rookie
1926,1926,5/23/2023,Derek Thomas,COL,MIA,5,4,144,12,7.8,132,136.2,-4.2,91.7,94.6,-2.9,93.1,-1.15,2.33,95.16315789473684,95.16315789473684,19,Rookie
1927,1927,5/13/2023,Derek Thomas,BOS,STL,3,4,142,11,8.9,131,133.1,-2.1,92.3,93.7,-1.5,95.1,-0.32,1.64,95.16315789473684,95.16315789473684,19,Rookie
1928,1928,9/22/2023,Laz Diaz,LAD,SF,1,5,146,6,7.3,140,138.7,1.3,95.9,95,0.9,93.8,0.42,0.78,93.64761904761905,93.64761904761905,21,Rookie
1929,1929,9/18/2023,Laz Diaz,ATL,PHI,1,7,148,2,6.5,146,141.5,4.5,98.6,95.6,3.1,93.9,-0.47,0.47,93.64761904761905,93.64761904761905,21,Rookie
1930,1930,9/7/2023,Laz Diaz,ATL,STL,8,5,160,16,11.7,144,148.3,-4.3,90,92.7,-2.7,91.9,0.99,2.05,93.64761904761905,93.64761904761905,21,Rookie
1931,1931,9/2/2023,Laz Diaz,CIN,CHC,2,1,131,7,6.4,124,124.6,-0.6,94.7,95.1,-0.4,96.2,0.53,1.73,93.64761904761905,93.64761904761905,21,Rookie
1932,1932,8/29/2023,Laz Diaz,PHI,LAA,12,7,128,6,5.9,122,122.1,-0.1,95.3,95.4,-0.1,97.7,0.38,0.7,93.64761904761905,93.64761904761905,21,Rookie
1933,1933,8/25/2023,Laz Diaz,DET,HOU,4,1,137,11,8.8,126,128.2,-2.2,92,93.6,-1.6,96.4,0.59,1.45,93.64761904761905,93.64761904761905,21,Rookie
1934,1934,8/20/2023,Laz Diaz,MIN,PIT,2,0,154,17,10.7,137,143.3,-6.3,89,93.1,-4.1,90.3,0.96,2.28,93.64761904761905,93.64761904761905,21,Rookie
1935,1935,8/15/2023,Laz Diaz,SD,BAL,10,3,168,12,11.4,156,156.6,-0.6,92.9,93.2,-0.3,88.7,-0.47,1.27,93.64761904761905,93.64761904761905,21,Rookie
1936,1936,8/11/2023,Laz Diaz,LAD,COL,6,1,148,11,10.4,137,137.6,-0.6,92.6,93,-0.4,95.3,1,2.14,93.64761904761905,93.64761904761905,21,Rookie
1937,1937,8/7/2023,Laz Diaz,CWS,NYY,5,1,166,19,10.4,147,155.6,-8.6,88.6,93.7,-5.2,94.6,1.59,2.95,93.64761904761905,93.64761904761905,21,Rookie
1938,1938,6/9/2023,Laz Diaz,CLE,HOU,10,9,192,19,11.8,173,180.2,-7.2,90.1,93.9,-3.8,91.1,0.82,2.4,93.64761904761905,93.64761904761905,21,Rookie
1939,1939,6/2/2023,Laz Diaz,TEX,SEA,2,0,108,6,7.4,102,100.6,1.4,94.4,93.1,1.3,97.2,-0.21,0.55,93.64761904761905,93.64761904761905,21,Rookie
1940,1940,5/21/2023,Laz Diaz,PHI,CHC,2,1,140,8,7.6,132,132.4,-0.4,94.3,94.6,-0.3,95.7,-0.15,1.31,93.64761904761905,93.64761904761905,21,Rookie
1941,1941,5/16/2023,Laz Diaz,BOS,SEA,9,4,164,6,10.4,158,153.6,4.4,96.3,93.7,2.7,95.1,-0.2,0.38,93.64761904761905,93.64761904761905,21,Rookie
1942,1942,5/12/2023,Laz Diaz,TOR,ATL,3,0,110,9,7.6,101,102.4,-1.4,91.8,93.1,-1.3,91.8,0.27,0.97,93.64761904761905,93.64761904761905,21,Rookie
1943,1943,4/29/2023,Laz Diaz,WSH,PIT,1,16,174,14,11.5,160,162.5,-2.5,92,93.4,-1.4,92,0.24,1.8,93.64761904761905,93.64761904761905,21,Rookie
1944,1944,4/25/2023,Laz Diaz,PHI,SEA,3,5,132,8,7,124,125,-1,93.9,94.7,-0.8,93.2,0.56,0.78,93.64761904761905,93.64761904761905,21,Rookie
1945,1945,4/14/2023,Laz Diaz,HOU,TEX,2,6,178,13,12,165,166,-1,92.7,93.3,-0.6,92.7,0.63,1.69,93.64761904761905,93.64761904761905,21,Rookie
1946,1946,4/9/2023,Laz Diaz,PIT,CWS,1,0,124,6,6,118,118,0,95.2,95.2,0,94.4,0.41,0.81,93.64761904761905,93.64761904761905,21,Rookie
1947,1947,4/4/2023,Laz Diaz,MIA,MIN,1,0,112,6,4.9,106,107.1,-1.1,94.6,95.6,-0.9,96.4,-0.3,0.44,93.64761904761905,93.64761904761905,21,Rookie
1948,1948,3/30/2023,Laz Diaz,NYY,SF,5,0,144,15,11.5,129,132.5,-3.5,89.6,92,-2.4,88.2,-1.24,2.3,93.64761904761905,93.64761904761905,21,Rookie
1949,1949,9/21/2023,Clint Vondrak,STL,MIL,0,6,146,8,7,138,139,-1,94.5,95.2,-0.7,97.9,-0.1,0.76,93.9,93.9,30,Rookie
1950,1950,9/17/2023,Clint Vondrak,BAL,TB,5,4,146,5,13.3,141,132.7,8.3,96.6,90.9,5.7,93.8,-0.1,0.36,93.9,93.9,30,Rookie
1951,1951,9/13/2023,Clint Vondrak,HOU,OAK,6,2,144,9,7.3,135,136.7,-1.7,93.8,94.9,-1.2,95.8,0.78,1.32,93.9,93.9,30,Rookie
1952,1952,9/2/2023,Clint Vondrak,WSH,MIA,5,11,139,10,6.8,129,132.2,-3.2,92.8,95.1,-2.3,96.4,0.02,1.2,93.9,93.9,30,Rookie
1953,1953,8/29/2023,Clint Vondrak,BOS,HOU,2,6,178,11,12.8,167,165.2,1.8,93.8,92.8,1,93.3,1.05,1.47,93.9,93.9,30,Rookie
1954,1954,8/25/2023,Clint Vondrak,TB,NYY,2,6,150,14,11.2,136,138.8,-2.8,90.7,92.5,-1.9,92.7,-0.43,2.31,93.9,93.9,30,Rookie
1955,1955,8/20/2023,Clint Vondrak,COL,CWS,5,10,149,11,9.8,138,139.2,-1.2,92.6,93.5,-0.8,92.6,0.09,1.37,93.9,93.9,30,Rookie
1956,1956,8/15/2023,Clint Vondrak,MIN,DET,5,3,151,10,9.8,141,141.2,-0.2,93.4,93.5,-0.1,92.1,-0.08,1.48,93.9,93.9,30,Rookie
1957,1957,8/10/2023,Clint Vondrak,TB,STL,2,5,112,11,9.5,101,102.5,-1.5,90.2,91.5,-1.3,86.6,-0.08,0.82,93.9,93.9,30,Rookie
1958,1958,8/1/2023,Clint Vondrak,SEA,BOS,4,6,141,14,10,127,131,-4,90.1,92.9,-2.8,90.8,0.04,2.06,93.9,93.9,30,Rookie
1959,1959,7/26/2023,Clint Vondrak,AZ,STL,7,11,167,6,7,161,160,1,96.4,95.8,0.6,94.6,-0.67,0.67,93.9,93.9,30,Rookie
1960,1960,7/22/2023,Clint Vondrak,MIN,CWS,3,2,137,5,7.7,132,129.3,2.7,96.4,94.4,2,94.9,-0.2,0.86,93.9,93.9,30,Rookie
1961,1961,7/17/2023,Clint Vondrak,CHC,WSH,5,7,154,8,6.7,146,147.3,-1.3,94.8,95.6,-0.8,96.1,-0.73,1.37,93.9,93.9,30,Rookie
1962,1962,7/9/2023,Clint Vondrak,SD,NYM,6,2,149,9,11.5,140,137.5,2.5,94,92.3,1.7,91.9,-0.5,1.88,93.9,93.9,30,Rookie
1963,1963,7/5/2023,Clint Vondrak,LAD,PIT,6,4,191,11,12.5,180,178.5,1.5,94.2,93.5,0.8,92.1,0.58,1.78,93.9,93.9,30,Rookie
1964,1964,7/1/2023,Clint Vondrak,COL,DET,2,4,133,9,6.9,124,126.1,-2.1,93.2,94.8,-1.5,93.2,-0.09,0.79,93.9,93.9,30,Rookie
1965,1965,6/27/2023,Clint Vondrak,AZ,TB,8,4,140,10,10.5,130,129.5,0.5,92.9,92.5,0.3,94.3,-0.1,1.02,93.9,93.9,30,Rookie
1966,1966,6/21/2023,Clint Vondrak,CWS,TEX,3,6,163,14,11.2,149,151.8,-2.8,91.4,93.1,-1.7,92,0.24,2.38,93.9,93.9,30,Rookie
1967,1967,6/8/2023,Clint Vondrak,ATL,NYM,13,10,197,11,15.9,186,181.1,4.9,94.4,91.9,2.5,94.9,-0.15,1.87,93.9,93.9,30,Rookie
1968,1968,6/4/2023,Clint Vondrak,CIN,MIL,1,5,135,3,6.3,132,128.7,3.3,97.8,95.3,2.5,99.3,-0.41,0.47,93.9,93.9,30,Rookie
1969,1969,5/30/2023,Clint Vondrak,CWS,LAA,7,3,152,9,7.3,143,144.7,-1.7,94.1,95.2,-1.1,96.1,0.24,1.04,93.9,93.9,30,Rookie
1970,1970,5/19/2023,Clint Vondrak,WSH,DET,6,8,180,8,10,172,170,2,95.6,94.4,1.1,95,-0.17,1.13,93.9,93.9,30,Rookie
1971,1971,5/15/2023,Clint Vondrak,TOR,NYY,4,7,161,10,11.2,151,149.8,1.2,93.8,93,0.8,91.3,0.01,0.75,93.9,93.9,30,Rookie
1972,1972,5/10/2023,Clint Vondrak,ATL,BOS,2,5,135,7,8.9,128,126.1,1.9,94.8,93.4,1.4,93.3,0.49,0.83,93.9,93.9,30,Rookie
1973,1973,5/5/2023,Clint Vondrak,PIT,TOR,0,4,154,8,10.4,146,143.6,2.4,94.8,93.2,1.6,95.5,-0.59,1.29,93.9,93.9,30,Rookie
1974,1974,4/30/2023,Clint Vondrak,MIL,LAA,0,3,155,8,9.2,147,145.8,1.2,94.8,94.1,0.8,94.8,0.23,0.59,93.9,93.9,30,Rookie
1975,1975,4/26/2023,Clint Vondrak,CHC,SD,3,5,174,13,12,161,162,-1,92.5,93.1,-0.6,95.4,-0.37,1.47,93.9,93.9,30,Rookie
1976,1976,4/21/2023,Clint Vondrak,SEA,STL,5,2,128,12,8.8,116,119.2,-3.2,90.6,93.1,-2.5,93.8,0.1,1.34,93.9,93.9,30,Rookie
1977,1977,4/11/2023,Clint Vondrak,AZ,MIL,1,7,142,13,11.4,129,130.6,-1.6,90.8,92,-1.2,94.4,-0.23,1.17,93.9,93.9,30,Rookie
1978,1978,4/7/2023,Clint Vondrak,SF,KC,1,3,139,9,9.3,130,129.7,0.3,93.5,93.3,0.2,92.1,-0.2,1.08,93.9,93.9,30,Rookie
1979,1979,9/21/2023,John Bacon,NYY,TOR,5,3,150,6,9.7,144,140.3,3.7,96,93.5,2.5,94.7,0.1,0.48,93.1125,93.1125,8,Rookie
1980,1980,8/27/2023,John Bacon,MIN,TEX,7,6,237,16,17.1,221,219.9,1.1,93.2,92.8,0.5,94.5,1.03,2.65,93.1125,93.1125,8,Rookie
1981,1981,8/23/2023,John Bacon,DET,CHC,4,6,163,5,10.1,158,152.9,5.1,96.9,93.8,3.1,94.5,0.03,0.51,93.1125,93.1125,8,Rookie
1982,1982,8/16/2023,John Bacon,CIN,CLE,7,2,155,11,9,144,146,-2,92.9,94.2,-1.3,89,-0.46,1.66,93.1125,93.1125,8,Rookie
1983,1983,8/9/2023,John Bacon,OAK,TEX,2,0,135,13,13.9,122,121.1,0.9,90.4,89.7,0.7,89.6,0.6,1.34,93.1125,93.1125,8,Rookie
1984,1984,8/5/2023,John Bacon,SD,LAD,8,3,154,10,9.6,144,144.4,-0.4,93.5,93.8,-0.3,95.5,0.85,0.91,93.1125,93.1125,8,Rookie
1985,1985,8/1/2023,John Bacon,SF,AZ,4,3,141,8,10.4,133,130.6,2.4,94.3,92.6,1.7,92.2,-0.06,0.74,93.1125,93.1125,8,Rookie
1986,1986,6/25/2023,John Bacon,NYY,TEX,5,3,158,9,12.1,149,145.9,3.1,94.3,92.4,1.9,94.9,0.4,1.08,93.1125,93.1125,8,Rookie
1987,1987,9/21/2023,Tom Hanahan,CLE,BAL,5,2,155,10,9.2,145,145.8,-0.8,93.5,94.1,-0.5,92.9,0.62,1.22,93.3,93.3,16,Rookie
1988,1988,9/16/2023,Tom Hanahan,MIL,WSH,9,5,190,9,11.2,181,178.8,2.2,95.3,94.1,1.2,91.6,-0.16,1.22,93.3,93.3,16,Rookie
1989,1989,9/9/2023,Tom Hanahan,LAA,CLE,6,2,107,11,6.2,96,100.8,-4.8,89.7,94.3,-4.5,90.7,-0.21,1.11,93.3,93.3,16,Rookie
1990,1990,9/5/2023,Tom Hanahan,SD,PHI,8,0,138,9,8.3,129,129.7,-0.7,93.5,94,-0.5,89.9,0.33,1.11,93.3,93.3,16,Rookie
1991,1991,9/1/2023,Tom Hanahan,AZ,BAL,4,2,142*,15*,10.4*,127*,131.6*,-4.6*,89.4*,92.7*,-3.3*,92.3,-0.57*,2.01*,93.3,93.3,16,Rookie
1992,1992,8/27/2023,Tom Hanahan,MIA,WSH,2,1,133,4,7.3,129,125.7,3.3,97,94.5,2.5,95.5,-0.36,0.42,93.3,93.3,16,Rookie
1993,1993,8/23/2023,Tom Hanahan,HOU,BOS,5,7,187,13,10.5,174,176.5,-2.5,93,94.4,-1.3,94.1,-0.04,1.62,93.3,93.3,16,Rookie
1994,1994,7/21/2023,Tom Hanahan,CLE,PHI,6,5,168,10,11.6,158,156.4,1.6,94,93.1,1,97,-1.42,1.42,93.3,93.3,16,Rookie
1995,1995,7/17/2023,Tom Hanahan,CIN,SF,2,4,166,10,8.1,156,157.9,-1.9,94,95.1,-1.2,94,-0.18,1.24,93.3,93.3,16,Rookie
1996,1996,7/7/2023,Tom Hanahan,WSH,TEX,2,7,154,10,9.4,144,144.6,-0.6,93.5,93.9,-0.4,95.5,-0.18,0.84,93.3,93.3,16,Rookie
1997,1997,7/3/2023,Tom Hanahan,NYY,BAL,6,3,146,6,8.8,140,137.2,2.8,95.9,93.9,1.9,93.2,0.39,0.55,93.3,93.3,16,Rookie
1998,1998,6/28/2023,Tom Hanahan,ATL,MIN,3,0,131,3,5.8,128,125.2,2.8,97.7,95.6,2.1,95.4,0.56,0.56,93.3,93.3,16,Rookie
1999,1999,6/25/2023,Tom Hanahan,TOR,OAK,12,1,165,4,8.6,161,156.4,4.6,97.6,94.8,2.8,93.3,-0.11,0.43,93.3,93.3,16,Rookie
2000,2000,6/20/2023,Tom Hanahan,MIA,TOR,0,2,130,4,6.9,126,123.1,2.9,96.9,94.7,2.2,96.2,0.21,0.49,93.3,93.3,16,Rookie
2001,2001,6/16/2023,Tom Hanahan,CHC,BAL,10,3,154,8,7.8,146,146.2,-0.2,94.8,94.9,-0.1,90.3,0.55,0.75,93.3,93.3,16,Rookie
2002,2002,6/11/2023,Tom Hanahan,MIL,OAK,6,8,197,19,14.9,178,182.1,-4.1,90.4,92.5,-2.1,90.9,0.46,2.26,93.3,93.3,16,Rookie
2003,2003,9/21/2023,Nate Tomlinson,CHC,PIT,6,8,181,7,11.3,174,169.7,4.3,96.1,93.8,2.4,92.3,-0.67,1.13,93.96060606060604,93.96060606060605,33,Rookie
2004,2004,9/16/2023,Nate Tomlinson,CWS,MIN,7,6,169,5,9.5,164,159.5,4.5,97,94.4,2.7,97,-0.68,0.9,93.96060606060604,93.96060606060605,33,Rookie
2005,2005,9/12/2023,Nate Tomlinson,BAL,STL,2,5,159,8,12.1,151,146.9,4.1,95,92.4,2.6,91.8,-0.36,1.08,93.96060606060604,93.96060606060605,33,Rookie
2006,2006,9/8/2023,Nate Tomlinson,PHI,MIA,2,3,154,5,9.1,149,144.9,4.1,96.8,94.1,2.6,96.1,0,0.56,93.96060606060604,93.96060606060605,33,Rookie
2007,2007,9/4/2023,Nate Tomlinson,KC,CWS,12,1,141,6,13.4,135,127.6,7.4,95.7,90.5,5.3,95,-0.19,0.57,93.96060606060604,93.96060606060605,33,Rookie
2008,2008,8/30/2023,Nate Tomlinson,NYM,TEX,6,5,203,11,10.4,192,192.6,-0.6,94.6,94.9,-0.3,97,0.48,2.02,93.96060606060604,93.96060606060605,33,Rookie
2009,2009,8/26/2023,Nate Tomlinson,CWS,OAK,6,2,174,8,8.1,166,165.9,0.1,95.4,95.4,0,94.3,0.26,0.66,93.96060606060604,93.96060606060605,33,Rookie
2010,2010,8/22/2023,Nate Tomlinson,LAA,CIN,3,4,134,3,8.5,131,125.5,5.5,97.8,93.6,4.1,96.3,-0.09,0.39,93.96060606060604,93.96060606060605,33,Rookie
2011,2011,8/17/2023,Nate Tomlinson,SD,AZ,1,3,139,11,11.3,128,127.7,0.3,92.1,91.9,0.2,90.6,0.17,0.91,93.96060606060604,93.96060606060605,33,Rookie
2012,2012,8/13/2023,Nate Tomlinson,TOR,CHC,11,4,182,6,13.4,176,168.6,7.4,96.7,92.7,4,93.4,-0.29,0.81,93.96060606060604,93.96060606060605,33,Rookie
2013,2013,8/9/2023,Nate Tomlinson,DET,MIN,9,5,161,8,10.8,153,150.2,2.8,95,93.3,1.7,96.3,0.75,0.99,93.96060606060604,93.96060606060605,33,Rookie
2014,2014,8/2/2023,Nate Tomlinson,COL,SD,1,11,168,8,11,160,157,3,95.2,93.5,1.8,96.4,-0.45,0.77,93.96060606060604,93.96060606060605,33,Rookie
2015,2015,7/21/2023,Nate Tomlinson,CIN,AZ,9,6,172,8,11.8,164,160.2,3.8,95.3,93.1,2.2,93.6,1.84,2.24,93.96060606060604,93.96060606060605,33,Rookie
2016,2016,7/16/2023,Nate Tomlinson,TEX,CLE,6,5,157,9,11,148,146,2,94.3,93,1.3,94.9,-0.34,1.06,93.96060606060604,93.96060606060605,33,Rookie
2017,2017,7/8/2023,Nate Tomlinson,MIA,PHI,5,3,129,6,10,123,119,4,95.3,92.2,3.1,93.8,0.53,0.73,93.96060606060604,93.96060606060605,33,Rookie
2018,2018,7/4/2023,Nate Tomlinson,CWS,TOR,3,4,151,8,8.8,143,142.2,0.8,94.7,94.2,0.5,96.7,-0.23,1.11,93.96060606060604,93.96060606060605,33,Rookie
2019,2019,6/29/2023,Nate Tomlinson,OAK,NYY,4,10,163,7,11.3,156,151.7,4.3,95.7,93.1,2.6,95.1,0.04,0.62,93.96060606060604,93.96060606060605,33,Rookie
2020,2020,6/24/2023,Nate Tomlinson,COL,LAA,1,25,163,7,10.2,156,152.8,3.2,95.7,93.8,1.9,94.5,0.72,0.82,93.96060606060604,93.96060606060605,33,Rookie
2021,2021,6/20/2023,Nate Tomlinson,MIN,BOS,4,10,153,8,9.4,145,143.6,1.4,94.8,93.8,0.9,90.2,0.27,1.09,93.96060606060604,93.96060606060605,33,Rookie
2022,2022,6/16/2023,Nate Tomlinson,LAD,SF,5,7,205,12,13.3,193,191.7,1.3,94.1,93.5,0.6,95.1,2.44,3.38,93.96060606060604,93.96060606060605,33,Rookie
2023,2023,6/11/2023,Nate Tomlinson,CWS,MIA,5,6,152,13,11.3,139,140.7,-1.7,91.4,92.6,-1.1,91.4,0.35,1.79,93.96060606060604,93.96060606060605,33,Rookie
2024,2024,6/6/2023,Nate Tomlinson,PIT,OAK,2,11,167,8,12.4,159,154.6,4.4,95.2,92.6,2.6,92.2,0.56,1.94,93.96060606060604,93.96060606060605,33,Rookie
2025,2025,6/1/2023,Nate Tomlinson,MIA,SD,1,10,161,7,13.2,154,147.8,6.2,95.7,91.8,3.8,96.3,-0.15,0.73,93.96060606060604,93.96060606060605,33,Rookie
2026,2026,5/26/2023,Nate Tomlinson,ATL,PHI,4,6,169,14,12.1,155,156.9,-1.9,91.7,92.9,-1.2,91.1,0.57,1.89,93.96060606060604,93.96060606060605,33,Rookie
2027,2027,5/22/2023,Nate Tomlinson,PIT,TEX,6,4,142,5,8.8,137,133.2,3.8,96.5,93.8,2.6,95.1,-0.6,0.6,93.96060606060604,93.96060606060605,33,Rookie
2028,2028,5/12/2023,Nate Tomlinson,NYY,TB,6,5,155,12,11.2,143,143.8,-0.8,92.3,92.8,-0.5,92.3,-0.59,1.03,93.96060606060604,93.96060606060605,33,Rookie
2029,2029,5/8/2023,Nate Tomlinson,PIT,COL,2,0,110,4,6.7,106,103.3,2.7,96.4,93.9,2.5,95.5,0.31,0.41,93.96060606060604,93.96060606060605,33,Rookie
2030,2030,5/3/2023,Nate Tomlinson,TEX,AZ,7,12,198,4,10.4,194,187.6,6.4,98,94.8,3.2,93.9,-0.11,0.45,93.96060606060604,93.96060606060605,33,Rookie
2031,2031,4/28/2023,Nate Tomlinson,LAD,STL,7,3,186,10,14.8,176,171.2,4.8,94.6,92.1,2.6,90.3,-0.34,1.4,93.96060606060604,93.96060606060605,33,Rookie
2032,2032,4/24/2023,Nate Tomlinson,LAA,OAK,10,11,174,10,11.7,164,162.3,1.7,94.3,93.3,1,94.8,-0.82,1.62,93.96060606060604,93.96060606060605,33,Rookie
2033,2033,4/20/2023,Nate Tomlinson,AZ,SD,5,7,154,7,8.4,147,145.6,1.4,95.5,94.5,0.9,91.6,-0.55,1.23,93.96060606060604,93.96060606060605,33,Rookie
2034,2034,4/11/2023,Nate Tomlinson,PHI,MIA,4,8,165,15,13.9,150,151.1,-1.1,90.9,91.6,-0.7,93.3,1.37,2.65,93.96060606060604,93.96060606060605,33,Rookie
2035,2035,4/7/2023,Nate Tomlinson,CLE,SEA,3,5,161,13,11.4,148,149.6,-1.6,91.9,92.9,-1,92.5,0.33,1.45,93.96060606060604,93.96060606060605,33,Rookie
2036,2036,9/21/2023,Erich Bacchus,LAD,SF,7,2,146,1,8.6,145,137.4,7.6,99.3,94.1,5.2,96.6,0.22,0.22,93.94482759,93.94482759,29,Rookie
2037,2037,9/10/2023,Erich Bacchus,BOS,BAL,7,3,147,3,6.3,144,140.7,3.3,98,95.7,2.2,93.2,-0.1,0.26,93.94482759,93.94482759,29,Rookie
2038,2038,9/6/2023,Erich Bacchus,ATL,STL,6,11,182,9,10.8,173,171.2,1.8,95.1,94.1,1,96.7,1.15,1.59,93.94482759,93.94482759,29,Rookie
2039,2039,9/1/2023,Erich Bacchus,CIN,CHC,3,2,174,10,13.1,164,160.9,3.1,94.3,92.5,1.8,96.6,0.31,1.21,93.94482759,93.94482759,29,Rookie
2040,2040,8/28/2023,Erich Bacchus,PHI,LAA,6,4,136,3,5.6,133,130.4,2.6,97.8,95.9,1.9,97.1,-0.02,0.4,93.94482759,93.94482759,29,Rookie
2041,2041,8/24/2023,Erich Bacchus,TB,COL,5,3,130,15,9.2,115,120.8,-5.8,88.5,92.9,-4.5,90,-0.58,1.5,93.94482759,93.94482759,29,Rookie
2042,2042,8/19/2023,Erich Bacchus,MIN,PIT,4,7,178,13,11.9,165,166.1,-1.1,92.7,93.3,-0.6,92.1,0,1.62,93.94482759,93.94482759,29,Rookie
2043,2043,8/14/2023,Erich Bacchus,SD,BAL,1,4,116,5,4.7,111,111.3,-0.3,95.7,95.9,-0.2,94.8,-0.03,0.33,93.94482759,93.94482759,29,Rookie
2044,2044,8/10/2023,Erich Bacchus,LAD,COL,2,1,127,10,12,117,115,2,92.1,90.6,1.6,91.3,0.88,1.92,93.94482759,93.94482759,29,Rookie
2045,2045,7/30/2023,Erich Bacchus,TOR,LAA,2,3,153,11,7.4,142,145.6,-3.6,92.8,95.1,-2.3,94.1,-0.47,1.63,93.94482759,93.94482759,29,Rookie
2046,2046,7/25/2023,Erich Bacchus,BOS,ATL,7,1,149,12,6.1,137,142.9,-5.9,91.9,95.9,-4,95.3,-0.68,2.72,93.94482759,93.94482759,29,Rookie
2047,2047,7/20/2023,Erich Bacchus,NYM,CWS,2,6,155,5,6.1,150,148.9,1.1,96.8,96.1,0.7,96.8,-0.62,0.68,93.94482759,93.94482759,29,Rookie
2048,2048,7/15/2023,Erich Bacchus,KC,TB,2,4,117,10,11.2,107,105.8,1.2,91.5,90.5,1,92.3,-0.18,0.9,93.94482759,93.94482759,29,Rookie
2049,2049,7/8/2023,Erich Bacchus,DET,TOR,2,0,133,4,8.5,129,124.5,4.5,97,93.6,3.4,96.2,-0.18,0.38,93.94482759,93.94482759,29,Rookie
2050,2050,7/4/2023,Erich Bacchus,MIL,CHC,6,7,171,7,9.3,164,161.7,2.3,95.9,94.6,1.3,94.7,0.8,1.3,93.94482759,93.94482759,29,Rookie
2051,2051,6/30/2023,Erich Bacchus,BAL,MIN,1,8,170,6,9.4,164,160.6,3.4,96.5,94.5,2,95.9,0.69,1.11,93.94482759,93.94482759,29,Rookie
2052,2052,6/25/2023,Erich Bacchus,PHI,NYM,7,6,173,5,8.7,168,164.3,3.7,97.1,95,2.1,93.1,0.29,0.51,93.94482759,93.94482759,29,Rookie
2053,2053,6/21/2023,Erich Bacchus,WSH,STL,3,0,140,6,8.2,134,131.8,2.2,95.7,94.2,1.5,92.9,0.33,0.99,93.94482759,93.94482759,29,Rookie
2054,2054,6/11/2023,Erich Bacchus,CLE,HOU,5,0,150,10,10.3,140,139.7,0.3,93.3,93.1,0.2,88,1.08,1.24,93.94482759,93.94482759,29,Rookie
2055,2055,6/6/2023,Erich Bacchus,WSH,AZ,5,10,171,7,9.2,164,161.8,2.2,95.9,94.6,1.3,93,-0.13,0.59,93.94482759,93.94482759,29,Rookie
2056,2056,5/31/2023,Erich Bacchus,SF,PIT,4,9,149,15,10.1,134,138.9,-4.9,89.9,93.2,-3.3,90.6,0.41,1.73,93.94482759,93.94482759,29,Rookie
2057,2057,5/20/2023,Erich Bacchus,PHI,CHC,12,3,156,11,12.7,145,143.3,1.7,92.9,91.9,1.1,93.6,-0.34,1.78,93.94482759,93.94482759,29,Rookie
2058,2058,5/15/2023,Erich Bacchus,BOS,SEA,1,10,148,9,6.3,139,141.7,-2.7,93.9,95.7,-1.8,95.3,0.3,0.98,93.94482759,93.94482759,29,Rookie
2059,2059,5/10/2023,Erich Bacchus,NYY,OAK,11,3,185,22,14.8,163,170.2,-7.2,88.1,92,-3.9,88.6,1.07,2.83,93.94482759,93.94482759,29,Rookie
2060,2060,4/29/2023,Erich Bacchus,WSH,PIT,3,6,166,19,11,147,155,-8,88.6,93.4,-4.8,94.6,-1.45,2.23,93.94482759,93.94482759,29,Rookie
2061,2061,4/23/2023,Erich Bacchus,CHC,LAD,3,7,163,7,9.2,156,153.8,2.2,95.7,94.4,1.3,93.9,-0.41,0.81,93.94482759,93.94482759,29,Rookie
2062,2062,4/19/2023,Erich Bacchus,CIN,TB,0,8,155,8,8,147,147,0,94.8,94.9,0,96.8,1.22,1.28,93.94482759,93.94482759,29,Rookie
2063,2063,4/11/2023,Erich Bacchus,TOR,DET,9,3,153,10,13.4,143,139.6,3.4,93.5,91.3,2.2,93.5,0.12,0.86,93.94482759,93.94482759,29,Rookie
2064,2064,4/2/2023,Erich Bacchus,NYY,SF,6,0,154,10,9.5,144,144.5,-0.5,93.5,93.8,-0.3,96.8,1.06,2.1,93.94482759,93.94482759,29,Rookie
